Product,Table ID,2024 Variable,2023 Variable,Change,2024 Label,2023 Label,Notes,,,,,,,,,,,
Detailed Tables,B26106,B26106_010E,B26106_010E,No Change,Estimate!!Total:!!Group quarters population:!!Bachelor's degree or higher,Estimate!!Total:!!Group quarters population:!!Bachelor's degree or higher,,,,,,,,,,,,
Detailed Tables,B26106,B26106_011E,B26106_011E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:,,,,,,,,,,,,
Detailed Tables,B26106,B26106_012E,B26106_012E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Less than high school diploma,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Less than high school diploma,,,,,,,,,,,,
Detailed Tables,B26106,B26106_013E,B26106_013E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!High school graduate (includes equivalency),Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!High school graduate (includes equivalency),,,,,,,,,,,,
Detailed Tables,B26106,B26106_014E,B26106_014E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Some college or associate's degree,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Some college or associate's degree,,,,,,,,,,,,
Detailed Tables,B26106,B26106_015E,B26106_015E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Bachelor's degree or higher,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Bachelor's degree or higher,,,,,,,,,,,,
Detailed Tables,B26106,B26106_016E,B26106_016E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:,,,,,,,,,,,,
Detailed Tables,B26106,B26106_017E,B26106_017E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Less than high school diploma,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Less than high school diploma,,,,,,,,,,,,
Detailed Tables,B26106,B26106_018E,B26106_018E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!High school graduate (includes equivalency),Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!High school graduate (includes equivalency),,,,,,,,,,,,
Detailed Tables,B26106,B26106_019E,B26106_019E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Some college or associate's degree,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Some college or associate's degree,,,,,,,,,,,,
Detailed Tables,B26106,B26106_020E,B26106_020E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Bachelor's degree or higher,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Bachelor's degree or higher,,,,,,,,,,,,
Detailed Tables,B26106,B26106_021E,B26106_021E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:,,,,,,,,,,,,
Detailed Tables,B26106,B26106_022E,B26106_022E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Less than high school diploma,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Less than high school diploma,,,,,,,,,,,,
Detailed Tables,B26106,B26106_023E,B26106_023E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!High school graduate (includes equivalency),Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!High school graduate (includes equivalency),,,,,,,,,,,,
Detailed Tables,B26106,B26106_024E,B26106_024E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Some college or associate's degree,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Some college or associate's degree,,,,,,,,,,,,
Detailed Tables,B26106,B26106_025E,B26106_025E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Bachelor's degree or higher,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Bachelor's degree or higher,,,,,,,,,,,,
Detailed Tables,B26106,B26106_026E,B26106_026E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:,,,,,,,,,,,,
Detailed Tables,B26106,B26106_027E,B26106_027E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Less than high school diploma,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Less than high school diploma,,,,,,,,,,,,
Detailed Tables,B26106,B26106_028E,B26106_028E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!High school graduate (includes equivalency),Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!High school graduate (includes equivalency),,,,,,,,,,,,
Detailed Tables,B26106,B26106_029E,B26106_029E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Some college or associate's degree,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Some college or associate's degree,,,,,,,,,,,,
Detailed Tables,B26106,B26106_030E,B26106_030E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Bachelor's degree or higher,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Bachelor's degree or higher,,,,,,,,,,,,
Detailed Tables,B26106,B26106_031E,B26106_031E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:,,,,,,,,,,,,
Detailed Tables,B26106,B26106_032E,B26106_032E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!Less than high school diploma,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!Less than high school diploma,,,,,,,,,,,,
Detailed Tables,B26106,B26106_033E,B26106_033E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!High school graduate (includes equivalency),Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!High school graduate (includes equivalency),,,,,,,,,,,,
Detailed Tables,B26106,B26106_034E,B26106_034E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!Some college or associate's degree,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!Some college or associate's degree,,,,,,,,,,,,
Detailed Tables,B26106,B26106_035E,B26106_035E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!Bachelor's degree or higher,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!College/university student housing:!!Bachelor's degree or higher,,,,,,,,,,,,
Detailed Tables,B26106,B26106_036E,B26106_036E,No Change,Estimate!!Total:!!Household population,Estimate!!Total:!!Household population,,,,,,,,,,,,
Detailed Tables,B26107,B26107_001E,B26107_001E,No Change,Estimate!!Total:,Estimate!!Total:,,,,,,,,,,,,
Detailed Tables,B26107,B26107_002E,B26107_002E,No Change,Estimate!!Total:!!Veteran,Estimate!!Total:!!Veteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_003E,B26107_003E,No Change,Estimate!!Total:!!Nonveteran,Estimate!!Total:!!Nonveteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_004E,B26107_004E,No Change,Estimate!!Total:!!Group quarters population:,Estimate!!Total:!!Group quarters population:,,,,,,,,,,,,
Detailed Tables,B26107,B26107_005E,B26107_005E,No Change,Estimate!!Total:!!Group quarters population:!!Veteran,Estimate!!Total:!!Group quarters population:!!Veteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_006E,B26107_006E,No Change,Estimate!!Total:!!Group quarters population:!!Nonveteran,Estimate!!Total:!!Group quarters population:!!Nonveteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_007E,B26107_007E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:,,,,,,,,,,,,
Detailed Tables,B26107,B26107_008E,B26107_008E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Veteran,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Veteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_009E,B26107_009E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nonveteran,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nonveteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_010E,B26107_010E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:,,,,,,,,,,,,
Detailed Tables,B26107,B26107_011E,B26107_011E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Veteran,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Veteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_012E,B26107_012E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Nonveteran,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Adult correctional facilities:!!Nonveteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_013E,B26107_013E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:,,,,,,,,,,,,
Detailed Tables,B26107,B26107_014E,B26107_014E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Veteran,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Veteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_015E,B26107_015E,No Change,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Nonveteran,Estimate!!Total:!!Group quarters population:!!Institutionalized group quarters population:!!Nursing facilities/skilled nursing facilities:!!Nonveteran,,,,,,,,,,,,
Detailed Tables,B26107,B26107_016E,B26107_016E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:,,,,,,,,,,,,
Detailed Tables,B26107,B26107_017E,B26107_017E,No Change,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Veteran,Estimate!!Total:!!Group quarters population:!!Noninstitutionalized group quarters population:!!Veteran,,,,,,,,,,,,
